title,location,link
"Johnnie Walker Red Label 70cl.₦ 19,44510%",Unknown,/johnnie-walker-red-label-70cl.-395492484.html
"Johnnie Walker Black Pocket Scotch 20cl₦ 10,74010%",Unknown,/johnnie-walker-black-pocket-scotch-20cl-395492485.html
"Singleton 15 Years Old 70cl₦ 79,572",Unknown,/singleton-15-years-old-70cl-238911973.html
"Singleton Malt Whisky 12Yrs 70cl₦ 65,82010%",Unknown,/singleton-malt-whisky-12yrs-70cl-395492487.html
"Singleton Single Malt Scotch Whisky 15 Years Old Fruit Decadence 700ml₦ 129,866",Unknown,/singleton-single-malt-scotch-whisky-15-years-old-fruit-decadence-700ml-395492489.html
"Ciroc Original 1L₦ 43,654",Unknown,/ciroc-original-1l-395492492.html
"Johnnie Walker Green Label 70cl₦ 74,892",Unknown,/johnnie-walker-green-label-70cl-83821474.html
"Johnnie Walker Aged 18Yrs Label 70cl₦ 101,104",Unknown,/johnnie-walker-aged-18yrs-label-70cl-83821467.html
"NIVEA Perfect & Radiant Luminous630 Anti Dark Marks Serum 30ml & Anti Dark Marks Day Cream SPF50 (bundle Pack)₦ 12,86542%",Unknown,/nivea-perfect-radiant-luminous630-anti-dark-marks-serum-30ml-anti-dark-marks-day-cream-spf50-bundle-pack-157712020.html
"NIVEA Perfect & Radiant Micellar Water For Women - 400ml₦ 8,11022%",Unknown,/perfect-radiant-micellar-water-for-women-400ml-nivea-mpg1657662.html
"NIVEA Perfect & Radiant Essentials - 3in1 Cleanser  + Micellar Water + Day Cream₦ 23,03522%",Unknown,/perfect-radiant-essentials-cleansing-foam-micellar-day-cream-nivea-mpg1657700.html
"NIVEA Perfect & Radiant Face Cleansing Foam For Women - 100ml₦ 6,58517%",Unknown,/nivea-perfect-radiant-face-cleansing-foam-for-women-100ml-104334082.html
"NIVEA Perfect & Radiant 3 In 1 Face Cleanser For Women - 150ml₦ 8,86517%",Unknown,/nivea-perfect-radiant-3-in-1-face-cleanser-for-women-150ml-104334078.html
"NIVEA Perfect & Radiant Luminous630 Anti Dark Marks Serum - 30ml (Pack of 2)₦ 17,15022%",Unknown,/nivea-perfect-radiant-luminous630-anti-dark-marks-serum-30ml-pack-of-2-210946162.html
"NIVEA Radiant & Beauty Even Glow Body Lotion For Women - 400ml - Pack Of 2₦ 9,11020%",Unknown,/nivea-radiant-beauty-even-glow-body-lotion-for-women-400ml-pack-of-2-104325862.html
"NIVEA DoShakara Pack - Nourishing Cocoa Body Lotion - 400ml (Pack Of 3)₦ 10,81017%",Unknown,/doshakara-pack-nourishing-cocoa-body-lotion-400mlpack-of-3-nivea-mpg1657642.html
"NIVEA Pearl & Beauty Anti-Perspirant Roll-on For Women 48h - 50ml (Pack Of 3)₦ 4,67722%",Unknown,/nivea-pearl-beauty-anti-perspirant-roll-on-for-women-48h-50ml-pack-of-3-104325961.html
"NIVEA Pearl & Beauty Anti-Perspirant Spray For Women, 48h - 200ml (Pack Of 2)₦ 6,87027%",Unknown,/nivea-pearl-beauty-anti-perspirant-spray-for-women-48h-200ml-pack-of-2-104327574.html
"NIVEA Nivea Dry Impact Anti-Perspirant Spray For Men, 72h - 200ml₦ 4,12512%",Unknown,/nivea-nivea-dry-impact-anti-perspirant-spray-for-men-72h-200ml-149878455.html
"NIVEA Dry Impact Roll-on For Men, 72h- 50ml (Pack Of 3)₦ 4,67722%",Unknown,/nivea-dry-impact-roll-on-for-men-72h-50ml-pack-of-3-104325942.html
"NIVEA Deep Anti-Perspirant Spray For Men 48h - 200ml (Pack Of 2)₦ 6,87027%",Unknown,/nivea-deep-anti-perspirant-spray-for-men-48h-200ml-pack-of-2-104327613.html
"NIVEA Black & White Invisible Original Anti-Perspirant Roll-on For Men, 48h - 50ml (Pack Of 3)₦ 4,67722%",Unknown,/nivea-black-white-invisible-original-anti-perspirant-roll-on-for-men-48h-50ml-pack-of-3-104325951.html
"NIVEA Perfect & Radiant Body Lotion For Women - 400ml (Pack Of 2)₦ 8,42012%",Unknown,/natural-fairness-clarifiant-for-women-400ml-pack-of-2-nivea-mpg1657699.html
"Sun King Solar Fan With 20W Solar Panel₦ 115,00015%",Unknown,/sun-king-solar-fan-with-20w-solar-panel-71338441.html
"DIY Wall Clocks 3D Mirror Stickers Large Wall Clock -Black₦ 3,55644%",Unknown,/generic-diy-wall-clocks-3d-mirror-stickers-large-wall-clock-black-228186095.html
"Nine 4-Piece Set Of Cutlery Green And Gold (HS-4035f)₦ 2,70023%",Unknown,/nine-4-piece-set-of-cutlery-green-and-gold-hs-4035f-407436502.html
"Mateamoda Shoe Rack Stackable Assembly Multi-Layer Shoe Organizer₦ 17,84922%",Unknown,/mateamoda-shoe-rack-stackable-assembly-multi-layer-shoe-organizer-109619090.html
"ECOFLOW RIVER 2 Pro 768Wh 800W Portable Power Station₦ 557,99947%",Unknown,/ecoflow-river-2-pro-768wh-800w-portable-power-station-261415660.html
"Nine Simple Style Water/Juice Pitcher With Cups Pink (TYS33-1)₦ 2,40047%",Unknown,/nine-simple-style-waterjuice-pitcher-with-cups-pink-tys33-1-408452100.html
"ECOFLOW 256Wh 300W Portable Power Station RIVER 2, Home Use₦ 430,40046%",Unknown,/ecoflow-256wh-300w-portable-power-station-river-2-home-use-261415658.html
"Bianco BIANCO-3 PCS Cooking Bowl Set -  16cm, 18cm & 20cm₦ 9,568",Unknown,/bianco-bianco-3-pcs-cooking-bowl-set-16cm-18cm-20cm-384011769.html
"ECOFLOW DELTA 2 Max Extra Battery 2048Wh Capacity Home Use₦ 985,59955%",Unknown,/ecoflow-delta-2-max-extra-battery-2048wh-capacity-home-use-347816047.html
"{MijaGrace} Waterproof Mattress Protective Cover - Orange₦ 47,089 - ₦ 69,87448%",Unknown,/fashion-mijagrace-waterproof-mattress-protective-cover-orange-106081947.html
"DIY Wall Clock With Number Stickers - Black - 40cm₦ 4,04040%",Unknown,/generic-diy-wall-clock-with-number-stickers-black-40cm-270672834.html
"Thermal Lunch Box For Kids Stainless Steel Food Container Leakproof Bento Box Children School Japanese Food Jar Office₦ 77,90042%",Unknown,/generic-thermal-lunch-box-for-kids-stainless-steel-food-container-leakproof-bento-box-children-school-japanese-food-jar-office-88576876.html
"4 Separate Piece Waterproof Stretch Recliner Sofa Cover₦ 64,36052%",Unknown,/4-separate-piece-waterproof-stretch-recliner-sofa-cover-generic-mpg5328603.html
"7 PCS  Silicone Kitchen Utensil Set Cooking Tools₦ 9,50027%",Unknown,/generic-7-pcs-silicone-kitchen-utensil-set-cooking-tools-219480237.html
"NIVEA SUN UV Face Shine Control Cream SPF 50 - 50ml (Pack of 2)₦ 17,72517%",Unknown,/nivea-sun-uv-face-shine-control-cream-spf-50-50ml-pack-of-2-404808434.html
"Biore UV Aqua Rich Watery Essence Sunscreen SPF 50 (50ML)₦ 4,33846%",Unknown,/biore-uv-aqua-rich-watery-essence-sunscreen-spf-50-50ml-253672200.html
"itel Multi-function Hair Clipper(IHC-36)2000mAh Capacity- Black₦ 14,99253%",Unknown,/itel-multi-function-hair-clipperihc-362000mah-capacity-black-361492280.html
"NIVEA Perfect & Radiant Luminous630 Anti Dark Marks Serum 30ml & Anti Dark Marks Day Cream SPF50 (bundle Pack)₦ 12,86542%",Unknown,/nivea-perfect-radiant-luminous630-anti-dark-marks-serum-30ml-anti-dark-marks-day-cream-spf50-bundle-pack-157712020.html
"Roushun Vitamin C Serum [Anti-Aging Serum]---30ml₦ 2,39052%",Unknown,/roushun-vitamin-c-serum-anti-aging-serum-30ml-237729207.html
"Eucerin Face Sunscreen Oil Control Gel-Cream Dry Touch, SPF 50+, 50ml₦ 20,30014%",Unknown,/eucerin-face-sunscreen-oil-control-gel-cream-dry-touch-spf-50-50ml-350932893.html
"Givanas 100% CARBBEAN VANILLA PERFUME₦ 4,25073%",Unknown,/givanas-100-carbbean-vanilla-perfume-388282028.html
"NIVEA DoShakara Pack - Nourishing Cocoa Body Lotion - 400ml (Pack Of 3)₦ 10,81017%",Unknown,/doshakara-pack-nourishing-cocoa-body-lotion-400mlpack-of-3-nivea-mpg1657642.html
"Dettol Cool Anti-Bacterial Soap - 70G (Pack Of 6)₦ 3,68214%",Unknown,/cool-anti-bacterial-soap-65g-pack-of-6-dettol-mpg1596914.html
"Aichun Beauty Carrot Face Brightening Serum- 99% Oil FREE Extract₦ 2,49975%",Unknown,/aichun-beauty-carrot-face-brightening-serum-99-oil-free-extract-331151257.html
"Unique Shoes Sneakers Wet Wipes 1 Pack - Shoe Shine WIPES₦ 2,79972%",Unknown,/generic-unique-shoes-sneakers-wet-wipes-1-pack-shoe-shine-wipes-393314668.html
"Dettol Antibacterial Bathing Soap - 110g₦ 1,22714%",Unknown,/antibacterial-bathing-soap-110g-dettol-mpg1635792.html
"Prestige Studio Makeup Perfecting Finish Foundation  - Bisque₦ 4,950",Unknown,/prestige-studio-makeup-perfecting-finish-foundation-bisque-405136.html
"Dr Rashell Anti-aging 60++ SPF Moisture Sun Spray₦ 6,000",Unknown,/dr-rashell-anti-aging-60-spf-moisture-sun-spray-258657933.html
"Hair Jaws Big Butterflies Hair Grips Silver₦ 5,59850%",Unknown,/generic-hair-jaws-big-butterflies-hair-grips-silver-202589450.html
"Elegant Women's Maxi Dress Graceful Style For Every Occasion₦ 8,88840%",Unknown,/fashion-elegant-womens-maxi-dress-graceful-style-for-every-occasion-400650345.html
"Sexy Long Skinny Jeans, Perfect Fit For Your Curves₦ 12,88832%",Unknown,/fashion-sexy-long-skinny-jeans-perfect-fit-for-your-curves-397577917.html
"COOFENRISY Men's Flower Casual Button Down Short Sleeve Hawaiian Shirt Suits₦ 6,23049%",Unknown,/coofenrisy-mens-flower-casual-button-down-short-sleeve-hawaiian-shirt-suits-360916888.html
"Mateamoda Men Business Casual Shoes₦ 4,80038%",Unknown,/mens-casual-loafers-shoes-black-fashion-mpg4079103.html
"Yixin 3 PCS/Sets Tshirt T-shirt Men Polo Shirt Men Clothes Men₦ 9,37643%",Unknown,/yixin-3-pcssets-tshirt-t-shirt-men-polo-shirt-men-clothes-men-258798511.html
"Mateamoda Women Shoes Sandals Slippers Heels Wedge Ladies Shoes Casual Shoes₦ 8,94315%",Unknown,/mateamoda-women-shoes-sandals-slippers-heels-wedge-ladies-shoes-casual-shoes-348769912.html
"4pcs Men Underwear Boxers Panties Comfortable Soft₦ 5,699 - ₦ 6,20025%",Unknown,/fashion-4pcs-men-underwear-boxers-panties-comfortable-soft-194785857.html
"New Arrival Summer Women's Shirt Sexy Strap Tank Top₦ 3,88844%",Unknown,/fashion-new-arrival-summer-womens-shirt-sexy-strap-tank-top-389863585.html
"camiwind 2pcs T Shirt + Shorts Thin Little Boys Clothing Set-Orange₦ 5,87949%",Unknown,/camiwind-2pcs-t-shirt-shorts-thin-little-boys-clothing-set-orange-364239420.html
"Infant Baby Girls Cotton Linen Ruffler Sleevless Delicated Embroidery Swing Dress₦ 5,80549%",Unknown,/fashion-infant-baby-girls-cotton-linen-ruffler-sleevless-delicated-embroidery-swing-dress-303230053.html
"Women Shoes Sneakers Breathable Sports Shoes Ladies Shoes-Grey₦ 3,860 - ₦ 4,89045%",Unknown,/fashion-women-shoes-sneakers-breathable-sports-shoes-ladies-shoes-grey-381946512.html
"Catpapa 0-18Months Baby Girl Summer Ribbed Bodysuit Floral Pants Set₦ 12,18245%",Unknown,/catpapa-0-18months-baby-girl-summer-ribbed-bodysuit-floral-pants-set-239880871.html
"2 Pieces  Leather Automatic Buckle Belt - Black And Golden₦ 5,82539%",Unknown,/generic-2-pieces-leather-automatic-buckle-belt-black-and-golden-251191214.html
"Ace Elec 14.1'' Intel(R)Pentium(R) CPU N3700 16GB+128GB - Silver₦ 220,442",Unknown,/ace-elec-14.1-intelrpentiumr-cpu-n3700-16gb128gb-silver-369784891.html
"Ace Elec ACE 14.1'' Intel Celeron J4105 4Core CPU 16GB+512GB Laptop SILVER₦ 890,000",Unknown,/ace-elec-ace-14.1-intel-celeron-j4105-4core-cpu-16gb512gb-laptop-silver-376625847.html
"900*400mm Oversized Mouse Pad Mat₦ 5,69947%",Unknown,/generic-900400mm-oversized-mouse-pad-mat-135460612.html
"Hp EliteBook 840 G7 10th Gen Intel Core I5 Touchscreen 16GB RAM/512GB SSD Win 11 Pro₦ 550,00013%",Unknown,/elitebook-840-g6-intel-core-i5-16gb-ram512gb-ssdbacklit-keyboardfp-reader-windows-11-pro-bag-hp-mpg4091619.html
"OPPO 64GB/128GB/256GBClass 10 Micro SD Card Video Card TF Flash Card₦ 8,49972%",Unknown,/oppo-64gb128gb256gbclass-10-micro-sd-card-video-card-tf-flash-card-generic-mpg5634517.html
"10 Inch Bluetooth Keyboard Rechargeable For Phone Tablet-VSC₦ 9,35047%",Unknown,/generic-10-inch-bluetooth-keyboard-rechargeable-for-phone-tablet-vsc-253793407.html
"Macbook PRO Laptop A1278 13.3 Inch Core I5 2.5GHz 8GB RAM 500GB EN/AR Keyboard₦ 211,200",Unknown,/renewed-macbook-pro-laptop-a1278-13.3-inch-core-i5-2.5ghz-8gb-ram-500gb-enar-keyboard-396858845.html
"Hp EliteBook 840 G7 Intel Core I5 Touchscreen 16GB RAM/1TB SSD/Backlit Keyboard/FP Win 11 Pro₦ 585,00014%",Unknown,/hp-elitebook-840-g7-intel-core-i5-touchscreen-16gb-ram1tb-ssdbacklit-keyboardfp-win-11-pro-295793877.html
"Document Shredder Useful Hand Shredder Paper Cutting Machine₦ 55,20927%",Unknown,/generic-document-shredder-useful-hand-shredder-paper-cutting-machine-202304020.html
"Rechargeable Wireless Bluetooth Mouse(2.4Ghz)--BLACK₦ 4,19953%",Unknown,/generic-rechargeable-wireless-bluetooth-mouse2.4ghz-black-350646467.html
"10.1in Electronic Digital LCD Writing Pad Tablet Drawing Graphics Board w/ Case Notebook Red₦ 45,79949%",Unknown,/generic-10.1in-electronic-digital-lcd-writing-pad-tablet-drawing-graphics-board-w-case-notebook-red-404942915.html
"T-Wolf ACE ELEC 6D 720H Long Battery Rechargeable Gaming Mouse₦ 8,04049%",Unknown,/t-wolf-ace-elec-6d-720h-long-battery-rechargeable-gaming-mouse-81079270.html
"1 M 1 MB 1MB Memory Card Stick For Play Station 1 PS One PS1 PS 1 PSX Game White₦ 11,12250%",Unknown,/1-m-1-mb-1mb-memory-card-stick-for-play-station-1-ps-one-ps1-ps-1-psx-game-white-generic-mpg7563551.html
"14"" Laptop N3350 6GB+192GB SSD Portable Computer Student Pc₦ 213,67730%",Unknown,/generic-14-laptop-n3350-6gb192gb-ssd-portable-computer-student-pc-374179541.html
"Solid State Drive SATA3.0 120GB 240GB 512GB 960GB 2TB SSD₦ 13,970",Unknown,/generic-solid-state-drive-sata3.0-120gb-240gb-512gb-960gb-2tb-ssd-277586498.html
"TiLECC Wireless Earphones Bluetooth 5.3 Slide Cover Long Life₦ 5,92743%",Unknown,/tilecc-wireless-earphones-bluetooth-5.3-slide-cover-long-life-253080205.html
"Infinix Buds Lite XE23 ENC Wireless Earbuds  Powerful Sound₦ 12,561",Unknown,/infinix-buds-lite-xe23-enc-wireless-earbuds-powerful-sound-377718318.html
"itel PowerPulseⅠ A1480 Power-Bank 30000mAh 22.5W Fast Charging Type-C₦ 30,00035%",Unknown,/itel-powerpulse-a1480-power-bank-30000mah-22.5w-fast-charging-type-c-387191227.html
"XIAOMI Band 6 Fitness Tracker Bluetooth Watch₦ 59,39830%",Unknown,/xiaomi-band-6-fitness-tracker-bluetooth-watch-77373461.html
"Ace Elec 20000 MAh Ultra Slim Portable Power Bank₦ 8,000",Unknown,/ace-elec-20000-mah-ultra-slim-portable-power-bank-239880320.html
"Oraimo SpaceBuds Neo True Wireless Spatial Earphone₦ 14,50023%",Unknown,/oraimo-spacebuds-neo-true-wireless-spatial-earphone-400944709.html
"FreeYond Pods 1 Earphones BT5.3 Wireless ENC Earbuds₦ 16,30138%",Unknown,/freeyond-pods-1-earphones-bt5.3-wireless-enc-earbuds-214214065.html
"M26 Intelligence Watch Telephone Watch Call Reminds That The Cellular Phone Watch Can Wear Watch₦ 17,86029%",Unknown,/generic-m26-intelligence-watch-telephone-watch-call-reminds-that-the-cellular-phone-watch-can-wear-watch-49294687.html
"EAGEAT F9 Bluetooth Headset Headphones Fingerprint Touch₦ 4,38749%",Unknown,/wireless-fingerprint-touch-bluetooth-earphone-with-power-display-winwolf-mpg4310460.html
"Ace Elec 10000mAh 15W Wireless Charging Magnetic Power Ban-k₦ 15,50061%",Unknown,/ace-elec-10000mah-15w-wireless-charging-magnetic-power-ban-k-400199859.html
"GUEETON Bluetooth Selfie Stick Tripod + Fill Light +Shutter Remote₦ 4,67237%",Unknown,/gueeton-bluetooth-selfie-stick-tripod-fill-light-shutter-remote-106334121.html
"Ace Elec Ace Aipods Pro2 Wireless Stereo Bluetooth Earphones₦ 4,55054%",Unknown,/ace-elec-ace-aipods-pro2-wireless-stereo-bluetooth-earphones-394431135.html
"White Label Mobile Phone Stand With 6"" LED Ring Light - Black/White₦ 6,85014%",Unknown,/white-label-mobile-phone-stand-with-6-led-ring-light-blackwhite-373740970.html
"Oraimo Type-C And Micro-USB Port Power-Bank 20000mAh Fast Charging₦ 23,19045%",Unknown,/oraimo-type-c-and-micro-usb-port-power-bank-20000mah-fast-charging-107887644.html
"itel TWS BudsAce Earbuds Earpods Buds Ace ENC Super Bass 35 Hours₦ 12,80049%",Unknown,/itel-tws-budsace-earbuds-earpods-buds-ace-enc-super-bass-35-hours-359981008.html
"EAGEAT Unisex Anti Blue Light Protective Computer Screen Glasses₦ 2,76118%",Unknown,/eageat-unisex-anti-blue-light-protective-computer-screen-glasses-216721027.html
"Short Sleeve T-Shirt & Shorts Set - 2 Piece₦ 7,50049%",Unknown,/fashion-short-sleeve-t-shirt-shorts-set-2-piece-351429251.html
"PHILLY T900 Ultra 2.19inch Smart Watch Full Touch Watch₦ 7,49964%",Unknown,/generic-philly-t900-ultra-2.19inch-smart-watch-full-touch-watch-402081720.html
"EAGEAT 7 Speed Electric Hand Mixer Whisk Egg Beater Cake Baking₦ 7,99960%",Unknown,/7-speed-electric-hand-mixer-whisk-egg-beater-cake-baking-scarlett-mpg4310464.html
"EAGEAT 10 Speed Adjustable Laptop Stand+phone Stand₦ 3,59941%",Unknown,/eageat-10-speed-adjustable-laptop-standphone-stand-240827727.html
"4 Cups Toothbrush Holder With Rack Toothpaste Squeezer₦ 6,90054%",Unknown,/generic-4-cups-toothbrush-holder-with-rack-toothpaste-squeezer-278219307.html
"260mL Mist Humidifier Diffuser Colorful Night Light Quiet₦ 5,56047%",Unknown,/260ml-mist-humidifier-diffuser-colorful-night-light-quiet-generic-mpg2819139.html
"BLWOENS Women's T-Shirt Printed Short Sleeved Base Shirt-Red₦ 4,7847%",Unknown,/blwoens-womens-t-shirt-printed-short-sleeved-base-shirt-red-364039791.html
"FYLO MINI Bluetooth Portable Soundbar HIFI Speaker₦ 3,20045%",Unknown,/fylo-mini-bluetooth-portable-soundbar-hifi-speaker-397940403.html
"2.4G Wireless Mouse Ultra-thin Mute Mouse 4 Keys - Blue₦ 3,96047%",Unknown,/generic-2.4g-wireless-mouse-ultra-thin-mute-mouse-4-keys-blue-253070316.html
"Intelligent Body Fat Scale Weight Scale Home Bluetooth USB₦ 9,78047%",Unknown,/generic-intelligent-body-fat-scale-weight-scale-home-bluetooth-usb-269191748.html
"TWS Bluetooth Earphones Sports Wireless Headphones With Mic₦ 4,99947%",Unknown,/generic-tws-bluetooth-earphones-sports-wireless-headphones-with-mic-302899077.html
"Maxfine Matte Liquid Lipstick Waterproof Lip Gloss Lasting Makeup-07₦ 3,40049%",Unknown,/maxfine-matte-liquid-lipstick-waterproof-lip-gloss-lasting-makeup-07-367940087.html
"Digital Luggage Scale Portable Travel Luggage Scale₦ 4,52549%",Unknown,/digital-luggage-scale-portable-travel-luggage-scale-generic-mpg9587255.html
"4 In 1 PU Leather Handbag Set - Pink₦ 9,75019%",Unknown,/fashion-4-in-1-pu-leather-handbag-set-pink-373643585.html
"Jameson Irish Whiskey 70cl₦ 19,80017%",Unknown,/jameson-irish-whiskey-70cl-96806464.html
"Malta Guinness Can 330ml x24 + One Free Can₦ 15,20015%",Unknown,/malta-guinness-can-330ml-x24-one-free-can-404812184.html
"Johnnie Walker Red Pocket Size 20cl₦ 5,483",Unknown,/johnnie-walker-red-pocket-size-20cl-83821485.html
"Bigi Cola 60Cl (1 Pack)₦ 6,00014%",Unknown,/bigi-cola-60cl-1-pack-401698163.html
"Bombay Sapphire London Dry Gin 75cl + 2 cans of Tonic Water 33cl₦ 19,812",Unknown,/bombay-sapphire-london-dry-gin-75cl-2-cans-of-tonic-water-33cl-388506489.html
"Heineken Sleek Can 33cl x 24₦ 17,200",Unknown,/heineken-sleek-can-33cl-x-24-92196969.html
"Nescafe Classic Sticks 1.5g X150₦ 18,2009%",Unknown,/nescafe-classic-sticks-1.5g-x150-87162168.html
"Johnnie Walker Green Label 70cl₦ 74,892",Unknown,/johnnie-walker-green-label-70cl-83821474.html
"Sosa Orange Passion Mango Fruit Drink 35Cl (1 Pack)₦ 6,15013%",Unknown,/sosa-orange-passion-mango-fruit-drink-35cl-1-pack-401698297.html
"Singleton Single Malt Scotch Whisky 15 Years Old Fruit Decadence 700ml₦ 129,866",Unknown,/singleton-single-malt-scotch-whisky-15-years-old-fruit-decadence-700ml-395492489.html
"Monster Can Green 44cl x24₦ 22,743",Unknown,/monster-can-green-44cl-x24-81076467.html
"Wolf Blass Cabernet Sauv 750ml₦ 12,15315%",Unknown,/wolf-blass-cabernet-sauv-750ml-86489688.html
"William Lawson's Finest Blended Scotch Whisky 20cl₦ 4,623",Unknown,/william-lawsons-finest-blended-scotch-whisky-20cl-258410328.html
"Martini Brut Sparkling Wine 75cl₦ 12,878",Unknown,/martini-brut-sparkling-wine-75cl-83118663.html
"Martell Cognac XO 70cl₦ 267,7143%",Unknown,/cognac-xo-75cl-martell-mpg1199782.html
electronics,Unknown,https://www.jumia.com.ng/electronics/
mobile phones,Unknown,https://www.jumia.com.ng/mobile-phones/
Jumia Official Store,Unknown,https://www.jumia.com.ng/mlp-official-stores/
women's fashion,Unknown,https://www.jumia.com.ng/womens-fashion/
men's fashion,Unknown,https://www.jumia.com.ng/mens-fashion/
baby clothes,Unknown,https://www.jumia.com.ng/babies-clothing/
health and beauty,Unknown,https://www.jumia.com.ng/health-beauty/
washing machines,Unknown,https://www.jumia.com.ng/mlp-best-home-appliances-deals/appliances-washers-dryers/
air conditioner,Unknown,https://www.jumia.com.ng/air-conditioning/
smartphones,Unknown,https://www.jumia.com.ng/mobile-phones/
televisions,Unknown,https://www.jumia.com.eg/televisions/
audio devices,Unknown,https://www.jumia.com.ng/mlp-home-entertainment/home-theatre/
PlayStation,Unknown,https://www.jumia.com.ng/playstation4-consoles/
flash sales,Unknown,https://www.jumia.com.ng/flash-sales/
